日付,証明番号,ゲーム,カード番号,キャラ名,セット,仕入値,出品数,全体中央値,TOP中央値,目標価格,損益分岐,乖離率,判定,出品価格
2026-06-22,142725987,Pokemon,234,Fa/Metagross Gx Ultra Shiny Gx,POKEMON JAPANESE SUN & MOON ULTRA SHINY GX,47700,4,309.40,410.67,528.98,413.84,71%,薄商い,528.98
2026-06-22,141208088,Pokemon,061,Meowth Bandit Ring-1st Ed.,POKEMON JAPANESE XY BANDIT RING,48900,4,513.40,513.40,541.98,423.83,6%,薄商い,541.98
2026-06-22,135843314,Pokemon,054,Wobbuffet Premium Champion Pack,POKEMON JAPANESE PREMIUM CHAMPION PACK,23880,6,420.69,420.69,292.98,215.49,-30%,薄商い,292.98
2026-06-22,145541765,Pokemon,074,Delibird Art,POKEMON JAPANESE M1S-MEGA SYMPHONIA,7980,14,60.00,60.00,118.98,83.10,98%,⚠️乖離大,118.98
2026-06-22,151546677,Pokemon,089,Fa/Manectric Ex Phantom Gate-1st Ed.,POKEMON JAPANESE XY PHANTOM GATE,59700,3,600.00,612.40,645.98,513.76,8%,薄商い,645.98
2026-06-22,148837422,One Piece CCG,059,Boa Hancock Box Topper,Paramount War,47000,40,586.67,533.33,521.98,408.01,-11%,市場高,521.98
2026-06-22,101051553,Pokemon,016,Giratina-Holo Gg End,POKEMON JAPANESE SUN & MOON GG END,16780,14,177.40,133.33,216.98,156.38,22%,適正,216.98
2026-06-22,141208088,Pokemon,061,Meowth Bandit Ring-1st Ed.,POKEMON JAPANESE XY BANDIT RING,48900,4,513.40,513.40,541.98,423.83,6%,薄商い,541.98
2026-06-22,142725996,Pokemon,056,Houndoom Spirit Link Red Flash-1st Edition,POKEMON JAPANESE XY RED FLASH,29600,5,119.95,119.95,352.98,263.12,194%,薄商い,352.98
2026-06-22,145954556,Pokemon,197,Ethan's Magcargo Art,POKEMON JAPANESE M2A-MEGA DREAM EX,7980,16,62.99,60.00,118.98,83.10,89%,⚠️乖離大,118.98
2026-06-22,130193871,Pokemon,131,Milotic Ex,POKEMON JAPANESE SV8-SUPER ELECTRIC BREAKER,28380,41,219.90,219.90,338.98,252.97,54%,⚠️乖離大,338.98
2026-06-22,150799285,One Piece CCG,007,Shanks,Premium Booster -One Piece Card the Best- VOL.2,60000,7,500.00,499.99,632.98,516.26,27%,薄商い,632.98
2026-06-22,142725984,Pokemon,051,Fa/Gyarados Gx Ultradimensional Beasts,POKEMON JAPANESE SUN & MOON ULTRADIMENSIONAL BEASTS,59700,15,299.95,319.99,645.98,513.76,115%,⚠️乖離大,645.98
2026-06-22,146441092,Pokemon,232,Iono's Wattrel SV9 Box Purchase Campaign,POKEMON JAPANESE SV-P PROMO,9700,250,50.00,50.00,139.98,97.42,180%,⚠️乖離大,139.98
2026-06-23,146028057,Pokemon,189,Fa/Solrock Vstar Universe,POKEMON JAPANESE SWORD & SHIELD VSTAR UNIVERSE,7980,10,59.00,65.00,118.98,83.26,102%,薄商い,118.98
2026-06-23,88419424,Dragon Ball Super Card Game,E01-09,Energy Marker,Energy Marker Pack 01,29880,12,328.94,360.00,356.98,265.98,9%,適正,356.98
2026-06-23,101051573,Pokemon,255,Fa/Acerola's Prmntn. Vmax Climax,POKEMON JAPANESE SWORD & SHIELD VMAX CLIMAX,20280,77,211.20,202.67,252.98,185.89,20%,適正,252.98
2026-06-23,72895915,One Piece CCG,121,Yamato,Romance Dawn,30009,123,246.79,233.30,352.98,267.06,43%,⚠️乖離大,352.98
2026-06-23,138056963,Pokemon,009,Pikachu Gg End,POKEMON JAPANESE SUN & MOON GG END,49700,119,150.00,150.00,551.98,431.34,268%,⚠️乖離大,551.98
2026-06-23,127272109,Pokemon,020,Pikachu Mcdonald's,POKEMON JAPANESE M-P PROMO,18999,1053,105.93,105.93,242.98,175.20,129%,⚠️乖離大,242.98
2026-06-23,155741029,One Piece CCG,001,Nefeltari Vivi,Extra Booster -One Piece Heroines Edition-,19800,8,164.95,164.95,252.98,181.85,53%,薄商い,252.98
2026-06-23,89069410,Dragon Ball Super Card Game,E01-08,Energy Marker,Energy Marker Pack 01,34880,5,228.00,300.00,405.98,307.64,78%,薄商い,405.98
2026-06-23,145954473,Pokemon,186,Fa/Diancie Vstar Universe,POKEMON JAPANESE SWORD & SHIELD VSTAR UNIVERSE,7980,12,90.00,85.72,118.98,83.25,32%,適正,118.98
2026-06-23,148263667,One Piece CCG,022,Shirahoshi,A Fist of Divine Speed,28000,10,323.84,352.00,335.98,250.25,4%,薄商い,335.98
2026-06-23,92475532,Dragon Ball Super Card Game,E01-03,Energy Marker,Energy Marker Pack 01,67880,9,449.99,482.38,713.98,582.92,59%,薄商い,713.98
2026-06-23,147456571,Pokemon,230,Mega Gengar Ex Mega Attack,POKEMON JAPANESE M2A-MEGA DREAM EX,25500,183,150.00,154.99,306.98,229.40,105%,⚠️乖離大,306.98
2026-06-23,94004594,One Piece CCG,112,Yamato,Kingdoms of Intrigue,25000,71,266.65,304.00,301.98,225.23,13%,適正,301.98
2026-06-23,141208089,Pokemon,007,Magikarp Ultradimensional Beasts,POKEMON JAPANESE SUN & MOON ULTRADIMENSIONAL BEASTS,53900,7,496.80,562.40,591.98,466.30,19%,薄商い,591.98
2026-06-24,148261524,One Piece CCG,041,Monkey D. Luffy 7-Eleven Campaign,Promo Cards,28000,193,380.77,368.00,334.98,249.89,-12%,市場高,334.98
2026-06-24,149069740,One Piece CCG,037,Lim,Legacy of the Master,20000,16,169.99,174.99,248.98,183.25,46%,適正,248.98
2026-06-24,146441092,Pokemon,232,Iono's Wattrel SV9 Box Purchase Campaign,POKEMON JAPANESE SV-P PROMO,9600,245,50.00,50.00,138.98,96.62,178%,⚠️乖離大,138.98
2026-06-24,154803822,One Piece CCG,001,Monkey D. Luffy Ichiban Kuji Purchase Bonus,Promo Cards,23777,122,442.67,442.67,291.98,214.71,-34%,市場高,291.98
2026-06-24,131893638,Pokemon,053,Alolan Ninetales Gx S.e.p. Fairy Rise-Fa,POKEMON JAPANESE SUN & MOON STRENGTH EXPANSION PACK FAIRY RISE,19800,7,218.40,218.40,251.98,181.58,15%,薄商い,251.98
2026-06-24,149289675,One Piece CCG,025,Camie,Promotion Pack Ex VOL.2,33990,4,562.60,,395.98,299.78,-30%,薄商い,395.98
2026-06-24,145542066,Pokemon,014,Voltorb National Beginning,POKEMON JAPANESE BLACK & WHITE NATIONAL BEGINNING,19800,1,218.40,218.40,251.98,181.58,15%,薄商い,251.98
2026-06-24,87798065,One Piece CCG,106,Kozuki Hiyori,Wings of the Captain,15000,8,110.99,110.99,195.98,141.60,77%,薄商い,195.98
2026-06-25,151546677,Pokemon,089,Fa/Manectric Ex Phantom Gate-1st Ed.,POKEMON JAPANESE XY PHANTOM GATE,59700,5,500.00,612.40,645.98,513.52,29%,薄商い,645.98
2026-06-25,102741506,One Piece CCG,026,Jewelry Bonney,500 Years in the Future,19800,10,150.00,201.60,251.98,181.44,68%,薄商い,251.98
2026-06-25,142725987,Pokemon,234,Fa/Metagross Gx Ultra Shiny Gx,POKEMON JAPANESE SUN & MOON ULTRA SHINY GX,47700,4,309.40,410.67,528.98,413.65,71%,薄商い,528.98
2026-06-25,153444908,One Piece CCG,041,Nami,A Fist of Divine Speed,38980,44,426.66,426.67,446.98,341.07,5%,適正,446.98
2026-06-25,118961598,Pokemon,140,Hex Maniac-Rev.foil the Best of Xy,POKEMON JAPANESE THE BEST OF XY,57500,6,359.95,472.03,622.98,495.21,73%,薄商い,622.98
2026-06-25,148177856,One Piece CCG,061,Mr. 2 Bon Clay,Extra Booster -Memorial Collection-,38000,1,500.00,,435.98,332.92,-13%,薄商い,435.98
2026-06-25,148328052,One Piece CCG,002,Usopp,25th Anniversary Premium Card Collection,16950,11,266.67,296.00,218.98,157.72,-18%,市場高,218.98
2026-06-25,135877480,Pokemon,126,Snorlax-Holo Vmax Climax,POKEMON JAPANESE SWORD & SHIELD VMAX CLIMAX,19480,14,122.40,85.99,247.98,178.78,103%,⚠️乖離大,247.98
2026-06-25,71405126,One Piece CCG,016,Nami,Romance Dawn,45000,356,326.99,304.00,499.98,391.18,53%,⚠️乖離大,499.98
2026-06-26,145541765,Pokemon,074,Delibird Art,POKEMON JAPANESE M1S-MEGA SYMPHONIA,7980,13,60.00,60.00,118.98,83.19,98%,⚠️乖離大,118.98
2026-06-26,156602151,One Piece CCG,108,Jewelry Bonney Official Event Prize,Promo Cards,34000,37,426.66,426.66,395.98,300.08,-7%,市場高,395.98
2026-06-26,134080354,Pokemon,139,N-Rev.foil the Best of Xy,POKEMON JAPANESE THE BEST OF XY,59300,12,210.00,159.99,642.98,510.97,206%,⚠️乖離大,642.98
2026-06-26,148328056,One Piece CCG,013,Sanji,25th Anniversary Premium Card Collection,17550,43,394.67,426.67,225.98,162.96,-43%,市場高,225.98
2026-06-26,163045381,Dragon Ball Super Card Game,FS11-07,Son Goku,Starter Deck Ex The Phase Of Evolution,42000,5,5200.33,5200.33,472.98,366.77,-91%,薄商い,472.98
2026-06-26,148827934,Pokemon,192,Leafeon Ex Grass/Fighting Battle,POKEMON JAPANESE XY PROMO,39999,8,356.57,275.00,458.98,350.09,29%,薄商い,458.98
2026-06-26,151546668,Pokemon,231,Fa/Zoroark Gx Ultra Shiny Gx,POKEMON JAPANESE SUN & MOON ULTRA SHINY GX,27880,8,271.00,266.40,333.98,249.03,23%,薄商い,333.98
2026-06-26,94466540,One Piece CCG,022,Donquixote Rosinante,Awakening of the New Era,13000,18,124.37,112.56,174.98,125.02,41%,適正,174.98
2026-06-26,140273550,Pokemon,066,Fa/Cramorant V Sword,POKEMON JAPANESE SWORD & SHIELD SWORD,9800,4,133.31,115.40,141.98,98.35,7%,薄商い,141.98
2026-06-26,147627233,One Piece CCG,031,Kozuki Oden,Romance Dawn,20700,4,400.00,207.30,256.98,189.19,-36%,薄商い,256.98
2026-06-26,142725998,Pokemon,105,Eevee-Rev.foil Ultra Shiny Gx,POKEMON JAPANESE SUN & MOON ULTRA SHINY GX,69700,3,472.64,500.00,731.98,597.57,55%,薄商い,731.98
2026-06-26,153444907,One Piece CCG,039,Rebecca,Kingdoms of Intrigue,17980,52,271.77,276.00,230.98,166.52,-15%,市場高,230.98
2026-06-26,151427022,Pokemon,082,Rowlet Art,POKEMON JAPANESE M3-NULLIFYING ZERO,13500,19,80.00,80.00,180.98,129.18,126%,⚠️乖離大,180.98
2026-06-26,150630313,One Piece CCG,001,Roronoa Zoro,25th Anniversary Premium Card Collection,38000,93,477.86,477.86,436.98,333.37,-9%,市場高,436.98
2026-06-26,149309025,One Piece CCG,120,Sabo,Carrying On His Will,38700,169,250.00,249.98,444.98,339.21,78%,⚠️乖離大,444.98
2026-06-27,128424457,Pokemon,170,Quagsire Ultra Shiny Gx,POKEMON JAPANESE SUN & MOON ULTRA SHINY GX,25580,3,275.40,320.00,307.98,229.71,12%,薄商い,307.98
2026-06-27,98323939,One Piece CCG,002,Uta,Emperors in the New World,18000,16,1929.99,1899.95,230.98,166.58,-88%,市場高,230.98
2026-06-27,155491696,One Piece CCG,043,Monkey D. Luffy Weekly Shonen Jump-#36-37,Promo Cards,48900,142,388.05,384.40,541.98,423.93,40%,⚠️乖離大,541.98
2026-06-27,148328055,One Piece CCG,013,Sanji,25th Anniversary Premium Card Collection,17050,45,394.67,426.67,219.98,158.66,-44%,市場高,219.98
2026-06-27,131501700,Pokemon,052,Alolan Vulpix A.v. Special Set,POKEMON JAPANESE SM PROMO,47280,5,461.90,461.90,524.98,410.44,14%,薄商い,524.98
2026-06-27,158444645,One Piece CCG,001,Shanks,Emperors in the New World,26000,102,425.60,426.56,312.98,233.21,-26%,市場高,312.98
2026-06-27,147627234,One Piece CCG,060,Donquixote Doflamingo,Romance Dawn,29900,22,560.00,560.00,355.98,265.69,-36%,市場高,355.98
2026-06-27,151333420,Gundam Card Game,091,Haman Karn,Dual Impact,19500,1,220.00,220.00,248.98,179.07,13%,薄商い,248.98
2026-06-27,150996933,One Piece CCG,018,Honesty Impact,A Fist of Divine Speed,18100,29,175.00,160.00,231.98,167.41,33%,適正,231.98
2026-06-27,138056961,Pokemon,033,Gengar Double Blaze,POKEMON JAPANESE SUN & MOON DOUBLE BLAZE,34900,59,273.22,261.33,405.98,307.33,49%,⚠️乖離大,405.98
2026-06-27,151063307,One Piece CCG,031,Tashigi Official Event Prize,Promo Cards,22000,34,259.29,259.29,271.98,199.89,5%,適正,271.98
2026-06-27,135877490,Pokemon,046,Haunter EXP.20TH Anniv-1st Ed.,POKEMON JAPANESE EXPANSION 20TH ANNIVERSARY,29780,3,346.30,346.30,354.98,264.69,3%,薄商い,354.98
2026-06-27,89120896,One Piece CCG,118,Nefeltari Vivi,Kingdoms of Intrigue,25000,19,199.95,190.20,300.98,224.88,51%,⚠️乖離大,300.98
2026-06-27,148827935,Pokemon,182,Aerodactyl Ex Double Mega Break Set,POKEMON JAPANESE XY PROMO,14000,3,125.00,125.00,186.98,133.26,50%,薄商い,186.98
2026-06-27,158444643,One Piece CCG,092,Rebecca Standard,Promo Cards,21000,19,599.99,531.20,259.98,191.56,-57%,市場高,259.98
2026-06-27,147627253,One Piece CCG,002,Belo Betty,Awakening of the New Era,12800,26,179.20,139.99,172.98,123.27,-3%,市場高,172.98
2026-06-27,158444644,One Piece CCG,,Don!! Card,Premium Booster -One Piece Card the Best-,26000,0,,,,,,先行出品,319.98
2026-06-27,148328055,One Piece CCG,013,Sanji,25th Anniversary Premium Card Collection,17050,45,394.67,426.67,219.98,158.66,-44%,市場高,219.98
2026-06-27,158444644,One Piece CCG,,Don!! Card,Premium Booster -One Piece Card the Best-,26000,0,,,,,,先行出品,319.98
2026-06-27,154636492,One Piece CCG,001,Nefeltari Vivi,Kingdoms of Intrigue,46000,23,564.00,564.00,510.98,399.78,-9%,市場高,510.98
2026-06-27,145954515,Pokemon,200,Fa/Bibarel Vstar Universe,POKEMON JAPANESE SWORD & SHIELD VSTAR UNIVERSE,7680,14,94.50,120.54,114.98,80.62,22%,適正,114.98
2026-06-27,148328042,One Piece CCG,010,Franky,25th Anniversary Premium Card Collection,15700,16,203.47,192.00,203.98,147.42,0%,適正,203.98
2026-06-27,158444636,One Piece CCG,021,Carrot Special,Extra Booster -Anime 25th Collection-,95000,13,100.00,119.99,989.98,807.89,890%,⚠️乖離大,989.98
2026-06-27,152909697,One Piece CCG,001,Sanji,Premium Booster -One Piece Card the Best-,22555,42,325.00,341.33,277.98,204.51,-14%,市場高,277.98
2026-06-27,146441092,Pokemon,232,Iono's Wattrel SV9 Box Purchase Campaign,POKEMON JAPANESE SV-P PROMO,9600,243,50.00,50.00,138.98,96.61,178%,⚠️乖離大,138.98
2026-06-27,85950397,One Piece CCG,106,Kozuki Hiyori,Wings of the Captain,14600,9,114.99,114.99,193.98,138.26,69%,薄商い,193.98
2026-06-27,151427025,Pokemon,085,Dedenne Art,POKEMON JAPANESE M3-NULLIFYING ZERO,13500,28,85.33,85.33,180.98,129.10,112%,⚠️乖離大,180.98
2026-06-28,138056961,Pokemon,033,Gengar Double Blaze,POKEMON JAPANESE SUN & MOON DOUBLE BLAZE,34900,63,265.60,261.33,405.98,307.24,53%,⚠️乖離大,405.98
2026-06-28,151427019,Pokemon,086,Clefairy Art,POKEMON JAPANESE M3-NULLIFYING ZERO,16000,70,119.99,119.99,207.98,149.87,73%,⚠️乖離大,207.98
2026-06-28,147627235,One Piece CCG,061,Kaido,Romance Dawn,20500,21,330.00,320.00,254.98,187.34,-23%,市場高,254.98
2026-06-28,151427030,Pokemon,092,Raticate Art,POKEMON JAPANESE M3-NULLIFYING ZERO,13000,6,61.00,61.00,174.98,124.89,187%,薄商い,174.98
2026-06-28,154803993,One Piece CCG,001,Monkey D. Luffy,25th Anniversary Premium Card Collection,37000,153,430.00,431.80,425.98,324.72,-1%,市場高,425.98
2026-06-28,125119242,Pokemon,019,Delphox Premium Champion Pack,POKEMON JAPANESE PREMIUM CHAMPION PACK,13380,1,106.67,106.67,178.98,128.06,68%,薄商い,178.98
2026-06-28,94466544,One Piece CCG,098,Enel,Awakening of the New Era,18000,40,240.67,240.67,230.98,166.52,-4%,市場高,230.98
2026-06-28,143730275,Pokemon,011,Fa/Orbeetle Vmax Vmax Climax,POKEMON JAPANESE SWORD & SHIELD VMAX CLIMAX,7300,9,49.99,49.99,110.98,77.43,122%,薄商い,110.98
2026-06-28,149289673,One Piece CCG,013,Marco,Promotion Pack Ex VOL.1,22500,44,288.48,320.00,276.98,203.99,-4%,市場高,276.98
2026-06-29,153621583,Pokemon,038,Gengar & Mimikyu Gx Tag Bolt,POKEMON JAPANESE SUN & MOON TAG BOLT,56800,75,449.00,449.99,614.98,489.31,37%,⚠️乖離大,614.98
2026-06-29,147929056,One Piece CCG,019,Jewelry Bonney Weekly Shonen Jump '24-#35,Promo Cards,17999,51,266.67,266.67,230.98,166.42,-13%,市場高,230.98
2026-06-29,151546669,Pokemon,210,Fa/Ho-Oh Gx Ultra Shiny Gx,POKEMON JAPANESE SUN & MOON ULTRA SHINY GX,49880,5,389.85,477.40,551.98,431.72,42%,薄商い,551.98
2026-06-29,148328055,One Piece CCG,013,Sanji,25th Anniversary Premium Card Collection,15980,51,399.00,426.67,206.98,149.62,-48%,市場高,206.98
2026-06-29,144091892,Pokemon,197,Fa/Poke Kid Shiny Star V,POKEMON JAPANESE SWORD & SHIELD SHINY STAR V,16480,0,,,,,,先行出品,210.98
2026-06-29,148328046,One Piece CCG,022,Brook,25th Anniversary Premium Card Collection,14980,11,234.67,480.00,197.98,141.30,-16%,市場高,197.98
2026-06-29,135877490,Pokemon,046,Haunter EXP.20TH Anniv-1st Ed.,POKEMON JAPANESE EXPANSION 20TH ANNIVERSARY,29780,3,346.30,346.30,354.98,264.46,3%,薄商い,354.98
2026-06-29,150414013,One Piece CCG,006,Tony Tony Chopper,25th Anniversary Premium Card Collection,28400,65,507.27,472.49,338.98,252.98,-33%,市場高,338.98
2026-06-29,89120896,One Piece CCG,118,Nefeltari Vivi,Kingdoms of Intrigue,25000,22,200.00,199.95,300.98,224.68,50%,⚠️乖離大,300.98
2026-06-30,153959079,One Piece CCG,060,Boeuf Burst,Legacy of the Master,32000,25,299.99,319.95,372.98,282.11,24%,適正,372.98
2026-06-30,148328055,One Piece CCG,013,Sanji,25th Anniversary Premium Card Collection,15380,53,394.67,405.33,199.98,144.21,-49%,市場高,199.98
2026-06-30,142725985,Pokemon,054,Fa/Reshiram Gx Dragon Storm,POKEMON JAPANESE SUN & MOON DRAGON STORM,49700,8,398.25,299.95,548.98,428.98,38%,薄商い,548.98
2026-06-30,150414013,One Piece CCG,006,Tony Tony Chopper,25th Anniversary Premium Card Collection,28400,61,533.33,507.27,337.98,252.24,-37%,市場高,337.98
2026-06-30,139482789,Pokemon,074,Tropius Art,POKEMON JAPANESE SV1A-TRIPLET BEAT,8280,16,82.80,77.00,121.98,85.30,47%,適正,121.98
2026-06-30,155675423,Pokemon,223,Mega Charizard X Ex Mega Attack,POKEMON JAPANESE M2A-MEGA DREAM EX,25980,268,180.00,180.00,310.98,232.16,73%,⚠️乖離大,310.98
2026-06-30,145541765,Pokemon,074,Delibird Art,POKEMON JAPANESE M1S-MEGA SYMPHONIA,7980,15,59.99,59.99,118.98,82.81,98%,⚠️乖離大,118.98
2026-06-30,163952316,Pokemon,206,Erika's Invitation,POKEMON JAPANESE SV2A-POKEMON 151,42500,52,241.05,279.99,475.98,369.23,97%,⚠️乖離大,475.98
2026-06-30,146522177,One Piece CCG,079,Imu,Carrying On His Will,34600,18,283.99,294.73,400.98,303.71,41%,⚠️乖離大,400.98
2026-06-30,156576105,Pokemon,14,Detective Pikachu Detective Pikachu,POKEMON JAPANESE SUN & MOON DETECTIVE PIKACHU,53333,20,532.99,533.33,581.98,459.16,9%,適正,581.98
2026-06-30,150414013,One Piece CCG,006,Tony Tony Chopper,25th Anniversary Premium Card Collection,28400,61,533.33,507.27,337.98,252.26,-37%,市場高,337.98
2026-06-30,151333415,Gundam Card Game,094,Garrod Ran/Tiffa Adill,Dual Impact,23500,1,271.30,271.30,287.98,211.60,6%,薄商い,287.98
2026-06-30,148328055,One Piece CCG,013,Sanji,25th Anniversary Premium Card Collection,14950,53,394.67,405.33,196.98,140.65,-50%,市場高,196.98
2026-06-30,151427039,One Piece CCG,003,Sugar,Royal Blood,15500,9,149.25,149.25,200.98,145.22,35%,薄商い,200.98
2026-06-30,135877476,Pokemon,128,Raichu-Rev.foil,POKEMON JAPANESE SWORD & SHIELD START DECK 100,13480,9,573.74,299.99,179.98,128.45,-69%,薄商い,179.98
2026-06-30,146441092,Pokemon,232,Iono's Wattrel SV9 Box Purchase Campaign,POKEMON JAPANESE SV-P PROMO,9400,236,50.00,50.00,135.98,94.60,172%,⚠️乖離大,135.98
2026-06-30,143535453,Pokemon,088,Mega Latias Ex,POKEMON JAPANESE M1S-MEGA SYMPHONIA,16280,84,129.89,129.00,209.98,151.69,62%,⚠️乖離大,209.98
2026-07-01,149925768,One Piece CCG,031,Tashigi Official Event Prize,Promo Cards,32780,30,260.15,260.15,379.98,287.93,46%,⚠️乖離大,379.98
2026-07-01,151427029,Pokemon,089,Tyrunt Art,POKEMON JAPANESE M3-NULLIFYING ZERO,12000,12,114.95,114.95,161.98,115.90,41%,適正,161.98
2026-07-01,150414013,One Piece CCG,006,Tony Tony Chopper,25th Anniversary Premium Card Collection,28400,59,598.76,507.27,336.98,251.67,-44%,市場高,336.98
2026-07-01,149069738,One Piece CCG,037,Lim,Legacy of the Master,18500,15,174.99,233.30,235.98,169.71,35%,適正,235.98
2026-07-01,149925760,One Piece CCG,031,Tashigi Official Event Prize,Promo Cards,32780,30,260.15,260.15,379.98,287.93,46%,⚠️乖離大,379.98
2026-07-01,149069729,Pokemon,223,Mega Charizard X Ex Mega Attack,POKEMON JAPANESE M2A-MEGA DREAM EX,38500,301,177.50,175.00,438.98,335.28,147%,⚠️乖離大,438.98
2026-07-01,148328055,One Piece CCG,013,Sanji,25th Anniversary Premium Card Collection,14950,54,399.00,405.33,196.98,140.32,-51%,市場高,196.98
2026-07-01,142931332,Pokemon,005,Pikachu V 25th Anniv-Golden Box,POKEMON ASIA 25TH ANNIVERSARY PROMO,24800,58,150.00,118.00,301.98,221.86,101%,⚠️乖離大,301.98
2026-07-01,151427017,Pokemon,086,Clefairy Art,POKEMON JAPANESE M3-NULLIFYING ZERO,15000,86,104.75,104.53,194.98,140.73,86%,⚠️乖離大,194.98
2026-07-01,146441092,Pokemon,232,Iono's Wattrel SV9 Box Purchase Campaign,POKEMON JAPANESE SV-P PROMO,9300,235,50.00,50.00,134.98,93.55,170%,⚠️乖離大,134.98
2026-07-01,148328055,One Piece CCG,013,Sanji,25th Anniversary Premium Card Collection,14950,54,399.00,405.33,196.98,140.32,-51%,市場高,196.98
2026-07-01,153444949,Pokemon,126,Pikachu Pikapika! Pikachu! Cmpgn.,POKEMON JAPANESE S PROMO,40900,47,295.00,295.00,457.98,355.14,55%,⚠️乖離大,457.98
2026-07-01,150414013,One Piece CCG,006,Tony Tony Chopper,25th Anniversary Premium Card Collection,28400,59,598.76,507.27,336.98,251.66,-44%,市場高,336.98
2026-07-01,151427029,Pokemon,089,Tyrunt Art,POKEMON JAPANESE M3-NULLIFYING ZERO,12000,12,114.95,114.95,161.98,115.90,41%,適正,161.98
2026-07-01,135843314,Pokemon,054,Wobbuffet Premium Champion Pack,POKEMON JAPANESE PREMIUM CHAMPION PACK,23880,7,257.40,257.40,290.98,214.24,13%,薄商い,290.98
2026-07-01,160098443,Pokemon,087,Mega Gardevoir Ex,POKEMON JAPANESE M1S-MEGA SYMPHONIA,53500,69,250.00,248.00,582.98,459.45,133%,⚠️乖離大,582.98
2026-07-01,142931332,Pokemon,005,Pikachu V 25th Anniv-Golden Box,POKEMON ASIA 25TH ANNIVERSARY PROMO,24800,58,150.00,118.00,301.98,221.86,101%,⚠️乖離大,301.98
2026-07-01,141208097,Pokemon,118,Hydreigon Ultradim.bst.bster.box,POKEMON JAPANESE SM PROMO,38900,4,147.40,108.54,443.98,338.58,201%,薄商い,443.98
2026-07-01,151427023,Pokemon,085,Dedenne Art,POKEMON JAPANESE M3-NULLIFYING ZERO,12000,30,83.00,85.00,161.98,115.90,95%,⚠️乖離大,161.98
2026-07-02,79616349,Pokemon,073,Fa/Pikachu Dark Phantasma,POKEMON JAPANESE SWORD & SHIELD DARK PHANTASMA,38280,123,229.98,225.00,439.98,335.37,91%,⚠️乖離大,439.98
2026-07-02,148328055,One Piece CCG,013,Sanji,25th Anniversary Premium Card Collection,15350,54,399.00,405.33,199.98,144.46,-50%,市場高,199.98
2026-07-02,141208099,Pokemon,021,Politoed-Holo Soulsilver Coll-1st Ed.,POKEMON JAPANESE SOULSILVER COLLECTION,33900,9,456.63,456.68,394.98,298.90,-14%,薄商い,394.98
